id_candidato;red_social;fecha;hora;usuario;texto;url;likes;comentarios;compartidos;vistas;fb_love;fb_haha;fb_care;fb_wow;fb_sad;fb_angry;favoritos
delaespriella_abelardo;Facebook;2026-06-16;15:16:28;DELAESPRIELLAstyle;"Defensores de la Patria, sigamos trabajando para que más araucanos le pongan la raya al tigre, este 21 de junio.

Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/reel/997510189838995/;3885;585;279;15528;446;198;31;2;0;5;0
delaespriella_abelardo;Facebook;2026-06-16;10:12:07;DELAESPRIELLAstyle;"Mientras Cepeda hace lo que ha hecho durante toda su vida política: sustentar su carrera en denuncias falsas, señalamientos infundados y mentiras, yo sigo enfocado en trabajar por Colombia, como caballo cochero, rumbo a la Patria Milagro.

Para que no pierda el tiempo conmigo, le sugiero que denuncie a todos los miembros del Gobierno y congresista del Pacto Histórico que se han robado el país.

Colombia tendrá un presidente en buen estado físico, con la energía, la disciplina y la fortaleza necesarias para dar la batalla y enfrentar con determinación todo lo que viene. 🥊

Mientras unos viven de instrumentalizar la justicia para hacer montajes, yo trabajo por el futuro de la Nación.

Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/reel/996482279853021/;88929;18288;4471;718295;5921;47809;471;56;31;201;0
delaespriella_abelardo;Facebook;2026-06-16;09:16:35;DELAESPRIELLAstyle;"¡FALTAN 5 DÍAS!

La decisión está en nuestras manos.
Construyamos juntos el futuro que Colombia merece.

Este 21 de junio vota por la Patria Milagro.

Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/DELAESPRIELLAstyle/posts/pfbid0eCoFQwtoAcAuyZZyfoN5PPsXkEnuwgC7rA2mRB2SgXB2AyuhqNvWxE4K3Q7GgJEvl;3664;786;439;0;465;182;33;2;1;6;0
delaespriella_abelardo;Facebook;2026-06-16;07:41:00;DELAESPRIELLAstyle;"¡Al bandidaje se le enfrenta como es!

Nos estamos jugando el partido final entre el estatismo vs la democracia y no permitiremos que se imponga un modelo político y económico fracasado en todo el mundo. 

Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/reel/2249595045858253/;21059;3012;5387;165796;1929;842;149;5;3;23;0
delaespriella_abelardo;Facebook;2026-06-15;22:18:47;DELAESPRIELLAstyle;"La campaña de Cepeda está plagada de mentiras, difamación y desinformación en mi contra. Están acostumbrados a combinar todas las formas de lucha, junto a los narcoterroristas, para sembrar miedo y odio. 

Pero nosotros vinimos a hacer las cosas bien, rodeándonos de los mejores, para llevar a Colombia al lugar que se merece, que es la Patria Milagro. 

Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/reel/1501336121533651/;34469;7601;8097;267127;2272;6989;163;50;20;73;0
delaespriella_abelardo;Facebook;2026-06-15;19:00:28;DELAESPRIELLAstyle;"Cerramos esta extraordinaria campaña en la Ciudad Señora de Colombia, a los pies del Señor de los Milagros de Buga.

Aquí comprendí que esta causa ya no pertenece a un candidato ni a una campaña. Pertenece a millones de colombianos que decidieron ponerse de pie para defender la libertad, recuperar la esperanza y construir la Patria Milagro.

Gracias Valle del Cauca. Gracias Buga. Gracias a cada colombiano que durante estos once meses caminó, luchó, creyó y nunca se rindió.

La batalla política la tenemos en el bolsillo. Ahora corresponde ganar la batalla espiritual.

Con la ayuda de Dios, el próximo 21 de junio celebraremos juntos la victoria de Colombia.

Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/reel/27919292857663395/;30750;3107;5586;146557;4789;788;418;8;6;22;0
delaespriella_abelardo;Facebook;2026-06-15;15:05:28;DELAESPRIELLAstyle;"#EnVivo hoy en todas mis redes sociales: entrevista en @NoticiasRCN, a las 8:00 p.m. 

¡Rumbo a la Patria Milagro!
Conéctate en mis diferentes plataformas digitales.

Firme por la Patria. 🫡
(A.D.L.E) 🇨🇴🐅";https://www.facebook.com/DELAESPRIELLAstyle/posts/pfbid02sFYtF9GcgGXCXDyvzYebwQtJGx7eXpoMLnfknVkcsLJJRpcew1VcpdBdXSESyPal;6817;958;786;0;781;140;61;1;1;3;0
delaespriella_abelardo;Facebook;2026-06-15;13:51:29;DELAESPRIELLAstyle;"¡No podemos permitir que continue el deterioro nacional!

La era del Tigre será la de la reconstrucción nacional, de la seguridad, del desarrollo, del empleo, de las oportunidades y del respeto por la ley.

La era del orgullo de ser colombianos.
Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/reel/1729309368074654/;2475;581;303;11239;259;114;27;2;0;2;0
delaespriella_abelardo;Facebook;2026-06-15;11:07:43;DELAESPRIELLAstyle;"No podía existir un lugar más apropiado para cerrar esta campaña que Buga, la tierra donde la fe se encuentra con la esperanza y la esperanza se convierte en destino.

Regresé ante el Señor de los Milagros para agradecerle por estos once meses de lucha, por cada abrazo, cada oración y cada colombiano que creyó que sí era posible cambiar la historia.

He recorrido la Patria de punta a punta y confirmé algo que nadie podrá negar: Colombia despertó. Colombia perdió el miedo. Colombia decidió recuperar su destino.

Con humildad, con gratitud y con la confianza puesta en Dios, seguimos adelante hasta la victoria.

Nos quedan menos de seis días para acudir a las urnas y defender lo que creemos: la libertad, la democracia y la institucionalidad. Vota este 21 de junio por el Tigre. 

Que ruja Buga. Que ruja el Valle. Que ruja Colombia.

Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/DELAESPRIELLAstyle/posts/pfbid08o3bPUgtxtVx4Qs6MSYgZQeMLigfju7Jz18s5DcPbeoKhrcXiWNH3AaaWyHmuQyhl;18966;1317;1525;0;3521;903;260;9;4;4;0
delaespriella_abelardo;Facebook;2026-06-15;09:52:36;DELAESPRIELLAstyle;"¡FALTAN 6 DÍAS!

Cada voto cuenta.
Cada colombiano puede ser protagonista del cambio que necesita la Patria.

Este 21 de junio ponle la raya al Tigre. 
Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/DELAESPRIELLAstyle/posts/pfbid02B3zDuFiWeWWGGFWVpJq1Jy2VY3vJT1rAMxeixcXoTFSrXiU3JR4WNqAkFD3TkssYl;9940;1555;1163;0;1172;346;108;1;2;10;0
delaespriella_abelardo;Facebook;2026-06-14;18:02:34;DELAESPRIELLAstyle;"#EnVivo Cierre de Campaña en Buga. 

Entra ya: https://www.youtube.com/live/Zu1-fHnMIjs?si=xeMUKJBVum5tFyhl

Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/DELAESPRIELLAstyle/posts/pfbid029M3ReQHbhqPwXKtmjU4XRS3ch2GpveJf6wjMHBoUsse9FdBtPbKhqVfzs3EwVU5Vl;1172;120;49;0;164;52;19;0;0;0;0
delaespriella_abelardo;Facebook;2026-06-14;16:55:20;DELAESPRIELLAstyle;"¡FALTAN 7 DÍAS!

Colombia merece volver a creer.
Es tiempo de elegir carácter, firmeza y liderazgo.

Vota este 21 de junio por Abelardo De La Espriella.
Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/DELAESPRIELLAstyle/posts/pfbid02ZESA3FZGrXhTjtGKtY1FKCqpZLiVzR1vK5jrbrWsEy3oMnfAxKWFVtDCamtV3qMl;1873;415;122;0;209;86;19;0;0;0;0
delaespriella_abelardo;Facebook;2026-06-14;12:56:48;DELAESPRIELLAstyle;"Hoy será el gran cierre de esta extraordinaria campaña en Buga. Los espero junto al Milagroso de Buga.

Hoy termina la campaña y comienza la transformación de Colombia para siempre.

La victoria de la Patria está cada vez más cerca.

Hoy más que nunca, Firmes por la Patria. 🇨🇴🐅";https://www.facebook.com/reel/1879588309383006/;36083;3794;1780;181379;4099;1599;321;8;8;44;0
delaespriella_abelardo;Facebook;2026-06-14;12:40:20;DELAESPRIELLAstyle;"Gracias, Alex Campos, por tus palabras, tus oraciones y tu cariño.

Recibo este saludo con humildad y con la convicción de que cuando Dios guía el camino, no hay obstáculo imposible de superar.

Seguimos adelante con fe, esperanza y amor por Colombia.

Los invito a ver el video completo en mi canal de YouTube: De La Espriella Style.

Si gana el Tigre, gana Colombia.
Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/reel/1721093792254748/;51458;4768;10208;256476;8123;1612;650;39;80;85;0
delaespriella_abelardo;Facebook;2026-06-14;09:02:58;DELAESPRIELLAstyle;"Hoy celebro uno de los regalos más hermosos que Dios me ha dado: Francesca. 💖

Hoy cumple 4 años la niña que llena mis días de alegría, ternura y amor. Mi pequeña traviesa, mi princesa hermosa, tiene el don de iluminar cada lugar al que llega.

Cada día estoy más enamorado de su alegría, de su corazón noble y de esa capacidad única que tiene para contagiar felicidad a quienes la rodean. Verla crecer ha sido uno de los mayores privilegios y bendiciones que Dios me ha regalado.

Nos cantamos porque nos amamos. Ella me canta con la dulzura que la caracteriza, y yo le canto con el corazón lleno de gratitud por el inmenso regalo que es en mi vida.

Franci, deseo que nunca pierdas esa sonrisa que alegra mis días, que Dios te bendiga, te proteja y te permita cumplir cada uno de los sueños que guarda tu corazón.

Gracias por hacerme tan feliz, por enseñarme a amar de una manera que jamás imaginé y por llenar mi vida de momentos inolvidables.

Y qué bendición que su cumpleaños coincida con el Día del Padre, porque si algo tengo claro es que mis hijos siempre serán mi mejor regalo.

Feliz cumpleaños, mi pequeña traviesa. Te amo con toda mi alma. ❤️";https://www.facebook.com/reel/4492133437738483/;85326;8456;6297;501340;19517;851;1650;13;4;14;0
delaespriella_abelardo;Facebook;2026-06-14;07:05:02;DELAESPRIELLAstyle;"Conmigo, lo que se ve es lo que hay.

En la campaña he mostrado mi vida entera al Pueblo colombiano.

La vida de quien aspira a liderar a su Pueblo deja de ser privada y le pertenece a los ciudadanos.

Aquí encuentran mi historia clínica: https://defensoresdelapatria.com/wp-content/uploads/2026/06/Historiaclinica.pdf";https://www.facebook.com/reel/1026818840025676/;25585;4535;1151;181186;1515;12855;126;14;2;30;0
delaespriella_abelardo;Facebook;2026-06-13;21:28:36;DELAESPRIELLAstyle;¡La Tigremanía no descansa!: hasta los tigres decorativos se unen a la manada. 😅🐅;https://www.facebook.com/reel/992101153791864/;16354;985;1645;200820;1235;2979;107;44;4;8;0
delaespriella_abelardo;Facebook;2026-06-13;19:10:29;DELAESPRIELLAstyle;"Ver esa plaza llena de monterianos me reafirma que nacimos para cosas grandes. Porque esta causa ya no es la de un hombre; es la causa de Córdoba, del Caribe y de millones de colombianos que sueñan con un país de más oportunidades, más libertad y más esperanza.

Gracias, Montería, por tanto cariño. Siempre será un orgullo volver a casa.

Si gana el Tigre, gana Colombia.

Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/reel/1528484502020243/;6129;688;802;28130;757;199;57;1;0;6;0
delaespriella_abelardo;Facebook;2026-06-13;17:16:07;DELAESPRIELLAstyle;;https://www.facebook.com/DELAESPRIELLAstyle/posts/pfbid0XRRWYwLbBT9oyiDRgLboWkGL9vVp9EnMPmnSVUDQAexrKpV6MpDi3Tgv8TPsqCbfl;149;28;11;0;25;9;3;0;0;0;0
delaespriella_abelardo;Facebook;2026-06-13;16:15:25;DELAESPRIELLAstyle;"Buga nos espera.

Este 14 de junio nos encontraremos para pedirle al Señor de los Milagros que acompañe el destino de Colombia y bendiga el camino hacia la Patria Milagro.

Los invito a llegar con su camiseta amarilla, con sus banderas y con toda su familia para vivir una jornada de fe, esperanza y amor por nuestra tierra.

📍 Calle 1 entre carreras 12 y 16
🗓️ 14 de junio
🕓 4:00 p.m.

Nos vemos en Buga.

Si gana el Tigre, gana Colombia.
Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/DELAESPRIELLAstyle/posts/pfbid02niKNqaeB362e83hjqhScoT45Kdh2oGkvjPfyB7m67cQXbB637EWzQSxoDT6FP73Jl;1736;355;174;0;249;47;18;0;0;0;0
delaespriella_abelardo;Facebook;2026-06-13;09:15:54;DELAESPRIELLAstyle;"Gracias a los artistas colombianos Alex Manga, Oscar Gamarra, Panguito Maestre, Franco Argüelles, Laura Hamburguer y Jesús Romero, por sumarse a la manada del Tigre. 

Firme por la Patria. 🇨🇴🐅🎶";https://www.facebook.com/reel/1886428615365726/;46716;3042;8554;387681;5562;1982;431;21;4;11;0
delaespriella_abelardo;Facebook;2026-06-12;18:16:33;DELAESPRIELLAstyle;"No hay lugar en el mundo donde me sienta más en casa que Montería.

Cada vez que regreso a esta tierra recuerdo quién soy, de dónde vengo y por qué vale la pena darlo todo por Colombia. Aquí están mis raíces, mis afectos y la esencia de lo que soy. Antes que cualquier cosa, soy un monteriano orgulloso de su gente y de esta tierra que me lo ha dado todo.

Gracias, Montería, por tanto cariño. Estar con ustedes siempre será volver a casa.

Si gana el Tigre, gana Colombia.

Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/DELAESPRIELLAstyle/posts/pfbid02peuvWXmpBsxjoVLEGG7rxkLeHDrFrBdRpa5qqU8EJKtxz44xByVZndU5WSiZryWhl;3778;299;227;0;590;81;44;0;0;0;0
delaespriella_abelardo;Facebook;2026-06-12;14:25:23;DELAESPRIELLAstyle;"¡Los invito al cierre de la campaña en la ciudad de Buga! Vamos todos a pedir en la Ciudad Milagro por nuestra Patria Milagro.

Ve con tu camiseta amarilla y con toda tu familia para encomendarle el triunfo al Señor de los Milagros.

Domingo 14 de junio:

• Misa de Sanación
📍Basílica del Señor de los Milagros de Buga
🕣 3:00 p.m.

• Gran Cierre de Campaña
📍Cll 1 entre Carreras 12 y 16
🕣 4:30 p.m.

Firme por la Patria.🫡🇨🇴🐅";https://www.facebook.com/reel/2234842700618342/;3194;349;268;16103;397;31;43;2;0;2;0
delaespriella_abelardo;Facebook;2026-06-12;12:38:13;DELAESPRIELLAstyle;"Qué alegría conversar con Nairo Quintana y Miguel Ángel Borja, dos colombianos que han llevado el nombre de nuestra Patria a lo más alto con disciplina, sacrificio y amor por Colombia. 🚲⚽️

Ellos representan lo mejor de nuestro país: talento, perseverancia y la convicción de que los sueños se alcanzan con trabajo duro.

En mi gobierno fortaleceremos el deporte con políticas claras, más oportunidades y nuevos escenarios desde los barrios y las regiones, para los deportistas de hoy y de mañana.

Gracias por su cariño, por su ejemplo y por creer en una Colombia grande, libre y llena de oportunidades para las nuevas generaciones.

Si gana el Tigre, gana Colombia.

Firme por la Patria. 🇨🇴";https://www.facebook.com/reel/880455667759998/;3557;355;320;16204;422;98;33;0;0;3;0
delaespriella_abelardo;Facebook;2026-06-12;12:19:50;DELAESPRIELLAstyle;"El verde de la esperanza hecho diseño. 🕶️

Una colección inspirada en la riqueza de Colombia que une alta óptica de precisión, joyería fina y carácter contemporáneo.

No hay dos esmeraldas iguales. No hay dos Tigres iguales.

Disponible en: https://delaespriellastyle.com/tigris-vision-col";https://www.facebook.com/DELAESPRIELLAstyle/posts/pfbid0G2xYGjeLYZksFpsoxfbbXer3k3gpkEddeKpjEPcSqtReAHKJSyETGAq9mszhZ19El;94;9;14;0;11;3;3;0;0;0;0
delaespriella_abelardo;Facebook;2026-06-12;11:23:26;DELAESPRIELLAstyle;"En Cartagena aún se escuchan los ecos de aquellos que lucharon por la libertad de Colombia.

Gracias a todos los Defensores de la Patria que respondieron el llamado y llenaron la plaza de un amarillo intenso que, como una ola frente al mar, avanza con fuerza y esperanza hacia la Patria Milagro.

Hoy la Heroica vuelve a demostrar que su espíritu sigue intacto: valiente, libre y decidida a construir un mejor destino para Colombia.

¡Gracias, Heroica!

Por ti sigo Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/reel/1958996941495717/;1499;116;248;8994;148;24;25;0;0;0;0
delaespriella_abelardo;Facebook;2026-06-12;10:47:52;DELAESPRIELLAstyle;"¡La manada está llamada a rugir! 

Usa la camiseta de la tricolor, comparte los videos de nuestro movimiento, crea tus contenidos diciendo Firme por la Patria, escucha nuestros himnos, usa nuestros símbolos de campaña y tus redes sociales como un grito de libertad. 

Que Colombia y el mundo sepa que hoy mas que nunca estamos firmes por la patria. 🇨🇴🐅";https://www.facebook.com/reel/3485785134914017/;1224;138;188;5862;95;35;12;0;0;2;0
delaespriella_abelardo;Facebook;2026-06-12;07:02:59;DELAESPRIELLAstyle;"Felices 250 años Sahagún, te llevo en mi corazón. 

Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/reel/1974256536547688/;2509;316;177;11435;272;48;33;2;0;4;0
delaespriella_abelardo;Facebook;2026-06-11;18:07:26;DELAESPRIELLAstyle;"La única manera de hacer política que conoce Iván Cepeda es mediante montajes judiciales.

Se acabaron tus 20 años de falsos positivos judiciales para politiquear. Tus viejos trucos quedarán enterrados por la voluntad del pueblo en las urnas: ¡bandido!

Firme por la Patria. 🫡🇨🇴🐅";https://www.facebook.com/reel/5324897454401207/;69360;13132;14080;420484;6742;4353;445;71;12;86;0
delaespriella_abelardo;Facebook;2026-06-11;17:58:52;DELAESPRIELLAstyle;"La diva de la televisión colombiana, Amparo Grisales, hace parte de la manada del Tigre. 

Firme por la Patria. 🫡🇨🇴🐅";https://www.facebook.com/reel/1635267047537859/;14073;721;1004;72049;1374;404;89;1;1;2;0
delaespriella_abelardo;Facebook;2026-06-11;10:11:41;DELAESPRIELLAstyle;"¡Cartagena es una declaración de carácter!

La Heroica no es solo historia; es valentía, dignidad, libertad y la prueba de que el Caribe está llamado a ser protagonista del destino de Colombia.

El Caribe no necesita excusas ni discursos. Necesita liderazgo, gerencia y resultados. Necesita oportunidades para sus jóvenes, seguridad para sus familias y un gobierno que entienda que esta tierra no es la periferia de Colombia, sino una de sus grandes locomotoras.

Sueño con una Patria Milagro donde el mérito vuelva a importar, donde los criminales le teman a la justicia y donde nuestros hijos puedan caminar libres y seguros.

Cartagena, el Caribe y toda Colombia merecen un futuro a la altura de su grandeza.

Si gana el Tigre, gana Colombia.

Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/DELAESPRIELLAstyle/posts/pfbid034V4VmtfMDrmAw2etomFWh2X3mB9hFcV7yqQhQBuLBS6Ngbzm4gh8n84AezQGhgwwl;2320;211;173;0;344;63;32;0;0;2;0
delaespriella_abelardo;Facebook;2026-06-11;07:59:13;DELAESPRIELLAstyle;"En Caregato no vine a hacer un acto político. Vine a hacer un acto de justicia, para recordarles que no están solos y que, en la era del Tigre, tendrán todo mi respaldo.

Este es un lugar donde las familias han sufrido las consecuencias del abandono, donde las inundaciones siguen llegando mientras las soluciones nunca aparecen. El Estado tiene una deuda histórica que debe saldar.

La Mojana merece dignidad, inversión y obras reales. Por eso estoy aquí. Porque gobernar también es estar donde más se necesita y mirar a los ojos a quienes los de siempre olvidaron.

No puede haber una Patria Milagro mientras haya colombianos condenados a vivir entre el agua, el abandono y las promesas incumplidas.

Si gana el Tigre, gana Colombia.

Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/reel/1543703064071513/;31839;2538;5757;228368;2937;545;269;7;5;11;0
delaespriella_abelardo;Facebook;2026-06-10;17:00:58;DELAESPRIELLAstyle;"El mejor equipo de la historia está listo para la batalla final 🫡 🇨🇴

Ponte la camiseta que llegó la hora de dejarlo todo en la cancha por Colombia, por la Patria, por LA LIBERTAD.

Este 21 de junio el partido es a todo o nada contra el régimen y su Patria Miseria, contra los de siempre y sus jefes Cepeda y Petro.

Vamos juntos por la copa, por el triunfo, por la Patria Milagro. 

Comparte, multiplica y publica. Ningún régimen silencia el rugido de los tigres. 

¡Firme por la Patria! 🐅";https://www.facebook.com/reel/2237785913632101/;13831;1654;3223;69250;1983;1643;181;9;6;11;0
delaespriella_abelardo;Facebook;2026-06-10;14:08:04;DELAESPRIELLAstyle;Montería de mi corazón, hoy nos vemos desde la plaza María Varilla, desde las 4:30 p.m. para rugir juntos Firme por la Patria. 🫡🇨🇴🐅;https://www.facebook.com/reel/1380933960514961/;33693;2582;1504;157999;3275;4984;268;7;2;30;0
delaespriella_abelardo;Facebook;2026-06-10;11:16:14;DELAESPRIELLAstyle;"La suspensión de Petro es un auto atentado legislativo. Lo he venido advirtiendo, Petro se quiere robar las elecciones.

¡No lo vamos a permitir! 

¡Firme por La Patria! 🫡";https://www.facebook.com/reel/2171293280380920/;44675;7640;12021;304100;3629;3255;296;109;25;98;0
delaespriella_abelardo;Facebook;2026-06-10;08:06:17;DELAESPRIELLAstyle;"¡Gracias Cartagena!

Ayer dimos un grito patriótico de libertad desde la ciudad amurallada.

Firme por la Patria. 🫡🇨🇴🐅";https://www.facebook.com/DELAESPRIELLAstyle/posts/pfbid02Pzv64oGr7nYEWDEB5YkFJF9GpR6AKa6WQCQgAojxsn5p8uiyhDyxT5EsXnY5Yafwl;912;88;35;0;161;37;10;0;0;0;0
delaespriella_abelardo;Facebook;2026-06-09;21:44:25;DELAESPRIELLAstyle;"¡Felicitaciones a la Selección Colombia Femenina! 🇨🇴⚽

Han demostrado talento, disciplina, carácter y amor por la camiseta. Hoy todo un país se siente orgulloso de ustedes.

En la era del Tigre tendrán todo mi respaldo, porque Colombia necesita creer más en sus deportistas y brindarles las oportunidades que merecen para seguir dejando en alto el nombre de nuestra nación.

¡Gracias por representarnos con grandeza y por inspirar a millones de niñas colombianas!

Firme por la Patria. 🫡

(A.D.L.E) 🇨🇴🐅";https://www.facebook.com/reel/2556956368056720/;85920;5210;8373;385045;9370;2445;741;21;2;38;0
delaespriella_abelardo;Facebook;2026-06-09;21:08:33;DELAESPRIELLAstyle;"Le ganamos al régimen, le ganamos a la soberbia, le ganamos al heredero y a quiero nes nos querían quitar los símbolos que nos unen como colombianos. 

Y en este segundo tiempo, vamos a seguir multiplicando apoyos para ganar el partido completo.

Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/reel/3117378725122549/;4073;574;340;19281;471;170;39;0;0;3;0
delaespriella_abelardo;Facebook;2026-06-09;19:43:28;DELAESPRIELLAstyle;"Colombianos:

¿Están firmes por la Patria? 🇨🇴🐅

¿Son Defensores de la Patria?

Hoy necesito la ayuda de cada uno de ustedes.

Los de siempre creen que pueden silenciar una idea prohibiendo un nombre. Se equivocan. Porque este movimiento no pertenece a una organización ni a una campaña; le pertenece al Pueblo colombiano.

Por eso les pido que me ayuden a multiplicar este mensaje. Que cada celular se convierta en una tribuna de libertad. Que cada estado de WhatsApp, cada publicación, cada video y cada camiseta de Colombia sean una demostración de que nadie podrá detener el despertar de un pueblo decidido a recuperar su país.

Compartan nuestros mensajes, nuestro himno y nuestros símbolos. Sigan diciendo con orgullo: ¡Firme por la Patria!

Mientras damos la batalla jurídica contra este esperpento, ustedes tienen en sus manos la herramienta más poderosa de todas: la voz de millones de colombianos libres.

Que se escuche en cada rincón del país.

Que cada estado, cada publicación y cada mensaje sea un grito patriótico de libertad.

Porque este movimiento no se detiene.

¡Firme por la Patria! 🇨🇴";https://www.facebook.com/reel/987920497319757/;80205;18116;26446;536968;9538;2730;767;108;61;122;0
delaespriella_abelardo;Facebook;2026-06-09;15:38:47;DELAESPRIELLAstyle;"La manada del Tigre en Cartagena ya está reunida porque costeño vota costeño. 

Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/reel/3116257628585142/;1966;179;201;12009;190;71;10;0;0;1;0
delaespriella_abelardo;Facebook;2026-06-09;13:44:32;DELAESPRIELLAstyle;"¡Hoy nos vemos Cartagena! 

Desde las 4:00 pm en la Plaza de la Aduana, para rugir juntos por la Patria Milagro. 

Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/DELAESPRIELLAstyle/posts/pfbid02gWgspxfE5S5ibeSSACXNBQVEoKXDmKBeZFmrcZ4tqtCyQvUcvi7ngKuSkuoXPkrpl;3187;476;158;0;316;371;17;0;2;4;0
delaespriella_abelardo;Facebook;2026-06-09;12:38:41;DELAESPRIELLAstyle;"¡Lo dijé! Este año gana el Junior, gana el Tigre y gana la Patria.

¡Celébralo Colombia! 
Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/reel/1728023278240382/;2458;182;159;17549;212;109;23;2;2;4;0
delaespriella_abelardo;Facebook;2026-06-09;09:47:00;DELAESPRIELLAstyle;"Mi fórmula para gobernar a Colombia no nace del amiguismo, es respuesta a la necesidad de ofrecerle al país un dúo serio que resolverá los problemas que hoy nos aquejan. 

Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/reel/997758543114477/;3047;320;445;17950;262;122;24;0;0;4;0
delaespriella_abelardo;Facebook;2026-06-08;20:40:19;DELAESPRIELLAstyle;"Colombianos:

Hoy hablé sin filtros, de frente y con la verdad sobre la mesa.

Gracias a los más de 10 millones de ciudadanos que hicieron historia y demostraron que sí es posible derrotar a las maquinarias, a los partidos tradicionales y a los políticos de siempre.

Estamos cada vez más cerca de la Patria Milagro y precisamente por eso arrecian las mentiras, los ataques y las maniobras de quienes se niegan a aceptar la voluntad popular.

Quiero que tengan la certeza de que no voy a traicionar este mandato ciudadano. Mi única alianza es con Dios y con el Pueblo.

Defenderemos la democracia, cuidaremos este triunfo y seguiremos avanzando con firmeza, sin miedo y sin dar un solo paso atrás.

Nos vemos este domingo en Buga, en la Ciudad Milagro, para cerrar esta campaña como comenzó: con fe, esperanza y amor por Colombia.

Si gana el Tigre, gana Colombia.

Firme por la Patria. 🫡🇨🇴🐅";https://www.facebook.com/reel/1040103642015593/;64501;7921;6816;453846;7014;1230;496;17;8;40;0
delaespriella_abelardo;Facebook;2026-06-08;19:08:26;DELAESPRIELLAstyle;"¡Junior campeón! Gracias muchachos, por esta alegría que le dan a todos los hinchas fieles del equipo rojiblanco. 🇮🇩🦈

Y este 21 de junio El Tigre ganará también, en este partido decisivo por la Democracia del país.

Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/reel/1477742663554189/;115173;11659;6724;905295;12238;34199;969;55;44;180;0
delaespriella_abelardo;Facebook;2026-06-08;14:03:21;DELAESPRIELLAstyle;"#EnVivo | Hoy, 8:00 P.M.

En mi canal de YouTube De La Espriella Style.

🚨 Anuncio importante para todos los colombianos.

El Tigre se dirige al país.

Firme por la Patria.🇨🇴🐅";https://www.facebook.com/DELAESPRIELLAstyle/posts/pfbid02VFcSf1LxRqjZNZU35PhEhmEf2Pvaj6phTsv3MQxnFeoxPRfvJUerRNLDDjB3WD1sl;22797;1820;2359;0;2062;167;136;3;1;11;0
delaespriella_abelardo;Facebook;2026-06-08;10:57:28;DELAESPRIELLAstyle;"Nuestro amor también se expresa a través de la música. 💕

Francesca y yo compartimos muchas cosas, pero una de las más especiales es nuestra pasión por la música. Sentarnos juntos frente a las teclas, tocar, aprender y disfrutar esos momentos sencillos son regalos que atesoro cada día. 🎹

Cada día estoy más enamorado de su alegría, de su nobleza y de esa manera tan hermosa que tiene de llenar de luz cada lugar al que llega. 👧💗";https://www.facebook.com/reel/1693893921951173/;44225;3411;3058;264311;6518;895;563;15;3;17;0
delaespriella_abelardo;Facebook;2026-06-08;07:15:33;DELAESPRIELLAstyle;"¡Si gana el Tigre, gana Colombia!

Este 21 de junio juega el segundo tiempo por la Patria Milagro, ponle la raya al Tigre.
Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/DELAESPRIELLAstyle/posts/pfbid02GBarcHjGcUmxrvcCf2W3dBhKvCG8w5awY1RABvptWycZH4pixzeg9t4AyrcEYwQHl;6680;1239;736;0;664;281;55;0;1;9;0
delaespriella_abelardo;Facebook;2026-06-07;18:16:36;DELAESPRIELLAstyle;"Los niños también son parte de este movimiento popular. Su fervor es genuino, lleno de amor y sin pretensiones.

En cada rincón de Colombia me he encontrado con pequeños Defensores de la Patria que, con su alegría y entusiasmo, nos recuerdan por qué vale la pena dar esta batalla. Sus sonrisas, sus abrazos y su cariño son la mayor demostración de que la esperanza está más viva que nunca.

Por ellos, por su futuro y por la Patria que merecen, no vamos a detenernos. La Patria Milagro también se ve en sus ojos.

Si gana el Tigre, gana Colombia.

Firme por los niños y Firme por la Patria. 🇨🇴🐅";https://www.facebook.com/reel/1242742834452875/;18881;1025;2314;116605;2377;570;275;6;3;8;0
